age,gender,residence,competative_exams,access_to_internet,study_hours_per_day,has_scholarship,extracurricular_activities,fam_fin_status,health,location,f_edu,m_edu,f_job,m_job,alcoholic,additional_tuition,fam_size,fam_relation,prev_percent_1,prev_percent_2,prev_percent_3,TARGET_PREDICTION_PERCENT
23,M,D,0.0,0.0,5.0,1,1,5,4,R,5,5,1,1,0,0,5,4,89,92.0,81.0,93.0
21,F,H,1.0,1.0,5.0,1,1,3,5,U,1,1,0,0,1,0,6,5,75,74.0,67.0,95.0
20,F,D,1.0,3.0,1.0,0,2,4,3,U,4,3,1,0,1,1,3,5,82,90.0,94.0,90.0
18,F,H,1.0,1.0,10.0,0,0,4,5,R,2,1,1,0,0,1,4,1,71,80.0,61.0,74.0
18,M,H,1.0,1.0,2.0,0,1,3,5,U,4,4,1,0,0,0,3,4,56,80.0,65.0,89.0
22,M,D,0.0,0.0,1.0,0,0,4,4,R,5,5,1,0,0,1,4,3,56,71.0,90.0,62.0
21,F,D,0.0,1.0,3.0,0,0,2,4,U,5,5,1,0,0,0,3,3,79,83.0,81.0,80.0
20,M,H,1.0,1.0,4.0,1,1,3,4,R,2,2,1,0,1,0,3,5,72,71.0,75.0,72.0
21,F,D,0.0,1.0,1.0,0,1,1,2,U,1,2,0,0,0,0,4,2,87,80.0,82.0,84.0
22,M,H,1.0,1.0,5.0,1,1,4,4,U,5,4,1,0,0,0,6,4,87.7,89.0,92.0,91.0
20,F,D,1.0,1.0,3.0,0,1,4,4,U,4,2,1,0,1,0,4,5,75,81.0,89.0,81.0
19,M,H,0.0,1.0,3.0,0,1,4,5,R,5,2,1,1,0,0,4,5,97,97.0,95.0,96.0
22,M,D,0.0,1.0,4.0,0,1,4,2,U,3,4,0,0,0,0,4,5,87,76.0,98.0,93.0
26,M,H,0.0,1.0,10.0,0,0,5,5,R,1,2,1,0,2,1,4,5,71,61.0,69.0,61.0
23,M,H,1.0,1.0,5.0,0,10,1,5,R,3,5,0,0,0,1,5,4,79,33.0,95.0,86.0
24,F,H,1.0,1.0,3.0,0,0,4,2,U,3,3,1,1,1,1,4,2,88,91.0,79.0,89.0
25,F,D,1.0,1.0,9.0,0,1,1,3,R,3,3,1,1,2,0,5,2,55,71.0,55.0,63.0
21,M,H,1.0,0.0,5.0,1,1,3,5,R,2,4,1,1,2,0,9,3,67,66.0,79.0,75.0
20,F,H,0.0,1.0,2.0,1,0,5,4,R,5,3,1,0,0,1,4,5,88,90.0,79.0,98.0
20,M,D,0.0,1.0,5.0,0,1,3,4,U,4,4,1,1,1,0,4,5,75,78.0,74.0,82.0
18,M,D,0.0,1.0,1.0,0,1,1,4,U,3,2,0,0,0,0,4,4,84,71.0,83.0,75.0
21,F,D,0.0,1.0,2.0,0,1,5,2,U,1,4,1,0,0,1,3,4,68,63.0,82.0,86.0
33,M,H,0.0,1.0,3.0,0,1,2,3,R,3,4,1,1,1,1,7,1,85,88.0,75.0,82.0
18,M,D,1.0,1.0,4.0,1,0,5,1,U,3,5,0,1,1,0,13,1,90,90.0,83.0,87.0
27,M,H,0.0,1.0,9.0,1,1,5,4,R,5,3,1,1,3,1,3,5,90,95.0,79.0,94.0
19,F,D,1.0,1.0,6.0,0,0,4,3,U,4,4,1,0,1,1,6,4,94.08,67.3,83.0,78.0
21,M,H,3.0,1.0,4.0,0,2,5,3,U,4,2,1,0,1,0,3,4,77,97.0,89.0,93.0
21,M,D,0.0,1.0,4.0,1,1,3,4,R,3,4,1,0,1,0,3,1,87,89.0,76.0,97.0
32,F,H,0.0,0.0,3.0,0,1,1,4,R,1,1,1,0,0,1,9,5,94,78.0,83.0,85.0
18,F,D,0.0,1.0,1.0,0,1,1,3,U,3,2,1,0,0,0,4,3,86,89.0,60.0,76.0
24,M,D,0.0,0.0,5.0,1,1,5,4,R,5,4,1,1,0,0,4,4,85,88.0,82.0,86.0
19,M,D,0.0,1.0,4.0,1,1,3,3,U,1,1,1,0,1,0,5,4,88,95.0,88.0,67.0
21,F,D,0.0,1.0,1.0,0,1,1,3,U,1,1,0,0,1,0,4,3,87,80.0,82.0,84.0
19,F,H,0.0,1.0,3.0,0,1,3,4,R,3,3,0,0,1,0,4,5,91,78.0,87.0,85.0
23,F,H,0.0,1.0,9.0,0,0,4,4,R,4,2,1,0,3,1,4,3,74,56.0,65.0,84.0
20,F,D,1.0,1.0,8.0,1,1,3,1,U,0,1,1,0,4,1,2,1,67.2,69.29,65.1,72.19
22,M,H,1.0,1.0,4.0,0,1,4,2,U,4,4,1,0,0,1,4,2,87,90.0,83.0,88.0
21,F,D,1.0,1.0,3.0,0,0,5,5,U,5,5,1,1,0,0,4,5,81,77.0,79.0,80.0
20,M,H,0.0,1.0,0.0,0,0,3,1,U,3,3,1,0,3,0,4,3,70,80.0,80.0,77.0
18,M,H,1.0,1.0,5.0,1,1,2,5,U,0,2,0,1,0,1,6,2,70.25,70.96,66.15,69.94
20,M,H,0.0,1.0,3.0,0,0,2,5,U,5,3,1,0,0,1,5,5,69,88.0,71.0,96.0
21,M,D,0.0,1.0,4.0,1,1,3,4,R,2,1,0,0,0,0,6,4,80,87.0,96.0,77.0
23,F,H,1.0,1.0,7.0,1,1,2,2,R,2,2,0,0,0,0,3,3,89,91.0,79.0,84.0
23,M,H,0.0,1.0,2.0,0,1,3,4,U,4,2,1,0,0,0,2,3,86,60.0,56.0,70.0
22,F,D,0.0,1.0,3.0,1,1,3,5,U,1,4,0,1,1,0,2,1,79,76.0,86.0,83.0
23,M,D,1.0,1.0,3.0,0,0,3,4,U,4,4,1,1,0,0,4,5,79,78.0,67.0,78.0
20,M,D,0.0,1.0,5.0,0,0,2,2,U,5,4,1,0,0,0,4,2,85.5,88.89,88.67,84.5
19,M,H,1.0,0.0,5.0,1,1,1,3,U,2,0,1,1,1,1,7,5,86,94.0,85.0,88.0
32,F,D,0.0,1.0,5.0,0,0,4,4,U,3,2,0,0,0,1,2,4,80,84.0,88.0,84.0
18,F,D,1.0,0.0,4.0,0,0,3,4,U,5,0,0,0,2,1,6,4,70.32,70.28,68.8,72.27
21,M,D,0.0,0.0,1.0,0,1,4,5,U,4,4,1,0,1,0,4,5,72,70.0,65.0,73.0
16,F,D,1.0,1.0,3.0,0,1,5,2,U,4,4,1,1,1,0,4,3,54,65.0,89.0,97.0
13,M,D,0.0,1.0,3.0,1,0,2,4,U,0,3,1,0,1,0,13,3,75,85.0,74.0,78.0
22,M,D,0.0,1.0,5.0,0,1,5,4,U,2,2,0,0,2,1,4,4,89,70.0,92.0,86.0
21,M,D,0.0,1.0,4.0,1,1,4,2,U,4,5,1,0,0,0,4,5,72,73.0,74.0,70.0
15,M,D,0.0,1.0,2.0,0,1,5,5,U,3,4,1,1,1,0,4,5,76.79,81.21,81.97,84.71
24,M,D,0.0,1.0,4.0,0,0,1,2,R,5,5,0,0,0,0,5,4,89,88.0,96.0,65.0
26,M,H,0.0,1.0,3.0,0,1,2,2,R,3,0,0,0,0,1,10,3,88,84.0,93.0,88.0
15,M,D,0.0,1.0,4.0,0,1,3,4,U,2,2,1,1,1,0,3,4,82,90.0,94.0,90.0
M,17,D,0.0,1.0,1.0,0,1,2,5,R,3,2,0,1,3,1,3,5,75,77.0,72.0,73.0
21,F,D,1.0,1.0,2.0,1,1,4,4,R,5,4,1,1,3,0,6,5,72,76.0,71.0,72.0
23,M,D,1.0,0.0,4.0,0,1,2,2,U,5,4,1,1,1,1,10,5,96,65.0,79.0,80.0
19,F,H,0.0,1.0,1.0,0,0,3,4,U,4,4,1,0,1,0,4,5,68,67.0,56.0,63.0
20,M,H,0.0,1.0,6.0,1,0,2,4,R,5,1,1,0,3,1,4,4,82,91.0,79.0,97.0
21,F,D,0.0,1.0,2.0,0,1,2,2,U,5,2,0,0,1,0,3,4,71,70.0,70.0,72.0
M,15,D,0.0,0.0,2.0,0,0,4,5,U,4,2,1,0,3,0,4,4,78,75.0,60.0,72.0
20,M,D,1.0,1.0,9.0,1,1,2,5,U,2,2,1,0,1,0,3,5,88,74.0,65.0,95.0
19,F,D,0.0,1.0,9.0,0,1,4,2,U,3,5,1,0,2,1,3,3,94,80.0,96.0,78.0
19,M,D,1.0,1.0,5.0,0,1,4,4,U,5,5,1,0,1,0,4,5,94,94.0,91.0,92.0
20,M,H,0.0,0.0,7.0,0,0,2,5,U,4,1,1,1,1,1,3,4,69.31,68.9,64.61,70.31
22,F,H,1.0,1.0,3.0,0,1,4,3,U,3,3,1,1,0,1,4,3,89,92.0,80.0,90.0
15,F,D,0.0,1.0,2.0,0,1,4,4,U,1,1,1,1,2,0,4,4,77,82.0,81.0,79.0
F,16,D,0.0,1.0,2.0,0,1,3,1,R,4,3,1,0,3,0,3,5,55,60.0,66.0,59.0
23,F,H,1.0,1.0,7.0,1,1,2,2,R,2,2,0,1,0,0,3,3,89,91.0,79.0,85.0
20,M,D,1.0,1.0,3.0,1,1,4,2,U,4,2,1,1,1,1,4,2,87,90.0,83.0,98.0
20,M,H,0.0,1.0,4.0,0,0,3,4,R,3,3,1,0,1,1,4,5,92,96.0,73.0,87.0
19,F,H,0.0,1.0,2.0,1,1,4,4,R,3,3,0,0,1,0,4,4,87,85.0,67.0,84.0
21,F,D,0.0,1.0,3.0,0,1,3,4,U,3,1,1,0,2,0,5,4,72.6,73.5,80.2,71.2
21,M,D,0.0,1.0,7.0,0,1,4,5,U,2,2,1,0,1,0,5,5,84,99.0,83.0,86.0
21,M,D,0.0,1.0,3.0,1,0,3,4,U,2,2,1,0,0,1,5,5,94,74.0,94.0,94.0
18,F,D,0.0,1.0,1.0,0,0,4,5,U,4,4,0,1,1,1,4,5,91,70.0,89.0,83.0
22,M,H,0.0,1.0,1.0,0,1,4,4,R,4,3,0,0,2,0,4,5,73,71.2,72.0,83.0
15,M,D,0.0,1.0,1.0,0,0,4,5,U,4,4,1,1,4,0,3,5,66,92.0,85.0,81.0
22,F,D,0.0,0.0,4.0,1,1,4,5,U,5,0,0,0,0,1,5,5,85,78.0,98.0,94.0
27,F,H,0.0,1.0,5.0,0,0,2,3,R,4,2,1,1,2,1,5,1,34,36.0,30.0,33.0
M,15,D,1.0,1.0,1.0,0,0,4,1,U,2,2,1,1,0,1,4,5,67,66.0,70.0,79.0
18,M,H,0.0,1.0,3.0,0,1,4,1,U,4,5,1,0,1,0,6,5,90,87.0,60.0,84.0
7,F,H,0.0,0.0,1.0,0,1,5,5,R,3,1,1,0,0,0,5,4,88,81.0,94.0,87.0
26,F,D,0.0,1.0,3.0,0,1,2,3,R,5,1,1,0,3,0,5,2,53,69.0,61.0,61.0
27,M,D,1.0,1.0,1.0,1,1,5,3,R,3,2,0,0,1,0,8,1,94,92.0,88.0,91.0
25,M,H,1.0,1.0,4.0,1,0,3,3,R,3,2,0,0,0,1,8,3,86,82.0,81.0,88.0
19,M,D,0.0,1.0,5.0,1,0,3,4,U,3,4,1,0,1,0,4,5,91,97.0,49.0,88.0
19,F,H,1.0,1.0,4.0,0,0,3,3,R,4,3,0,0,3,1,6,5,94,75.0,71.0,80.0
23,F,D,1.0,1.0,2.0,0,0,4,4,U,2,5,1,0,4,1,4,5,76,67.0,54.0,91.0
20,M,H,1.0,1.0,5.0,0,1,4,4,U,4,2,1,1,0,1,4,4,91,94.0,79.0,91.0
23,F,H,0.0,1.0,2.0,0,1,2,4,R,4,4,0,1,0,0,3,4,77.5,77.3,79.6,85.8
21,F,H,1.0,1.0,3.0,1,1,3,4,U,3,3,1,0,2,1,3,3,90,93.0,79.0,95.0
21,M,D,0.0,0.0,4.0,1,1,4,4,U,4,4,1,0,1,1,4,4,86,89.0,80.0,87.0
20,F,H,0.0,3.0,6.0,1,2,3,5,U,2,3,1,0,0,0,5,3,87,99.0,99.0,95.0
21,M,H,0.0,1.0,2.0,1,0,4,5,U,4,3,1,0,1,0,4,5,84,83.0,66.0,60.0
18,M,D,0.0,1.0,4.0,1,0,5,1,U,1,2,1,0,1,1,3,2,50.02,51.82,53.21,55.24
24,F,H,1.0,1.0,7.0,1,0,5,5,R,1,0,0,0,4,0,5,5,81,89.0,79.0,96.0
15,F,H,0.0,1.0,3.0,1,0,1,2,R,1,3,0,0,1,1,5,3,89,95.0,78.0,87.0
25,F,H,0.0,1.0,8.0,0,1,3,4,R,3,1,1,0,1,0,5,4,80,87.0,73.0,97.0
19,F,D,1.0,0.0,2.0,0,1,2,2,U,3,3,1,0,0,1,3,1,89,85.0,84.0,84.0
27,F,H,1.0,1.0,5.0,1,1,3,4,R,2,3,1,1,1,0,15,4,80,68.0,68.0,72.0
20,F,H,0.0,0.0,1.0,0,1,2,3,U,1,3,0,0,0,0,4,5,65,76.0,92.0,95.0
16,F,H,1.0,0.0,2.0,1,0,4,3,U,2,1,1,0,0,0,3,5,80,73.0,87.0,80.0
22,F,H,1.0,1.0,2.0,1,0,3,3,U,4,3,1,0,1,1,3,3,86,89.0,77.0,98.0
20,F,H,0.0,1.0,4.0,0,1,3,4,U,4,4,1,0,1,0,5,5,91,86.0,61.0,79.0
26,F,D,0.0,1.0,6.0,1,0,5,5,R,1,1,1,1,3,0,4,4,85,86.0,79.0,91.0
22,F,H,1.0,1.0,7.0,1,1,3,5,R,5,3,1,1,3,0,3,5,82,91.0,79.0,93.0
18,M,D,2.0,0.0,6.0,2,2,5,3,U,5,2,1,1,0,2,4,3,87,96.0,94.0,92.0
15,F,D,0.0,1.0,3.0,0,1,4,1,U,4,2,1,1,1,0,6,5,87,90.0,83.0,88.0
27,M,H,0.0,1.0,6.0,1,0,5,4,U,3,1,1,0,4,0,4,5,80,85.0,73.0,98.0
33,F,H,0.0,1.0,3.0,1,0,4,3,U,4,2,0,0,1,0,14,1,73,66.0,72.0,70.0
18,M,H,0.0,1.0,2.0,1,1,3,3,U,5,4,1,0,1,0,3,3,94,94.0,85.0,91.0
18,F,H,0.0,1.0,4.0,1,1,3,2,U,4,2,0,0,1,0,6,5,90,88.0,76.0,85.0
21,F,H,0.0,1.0,1.0,0,1,2,5,R,3,2,1,0,0,0,2,5,65,67.0,95.0,91.0
22,M,H,1.0,1.0,22.0,0,1,5,4,U,4,3,0,0,1,1,5,3,93,88.0,70.0,84.0
20,F,H,0.0,1.0,2.0,0,1,3,4,R,2,2,0,1,0,1,4,5,49,47.0,49.0,88.0
22,F,D,1.0,1.0,8.0,1,1,3,5,R,4,1,1,0,4,0,4,5,92,89.0,89.0,97.0
24,F,D,1.0,1.0,5.0,1,0,5,5,R,1,3,1,0,3,1,3,4,99,91.0,95.0,96.0
19,M,H,0.0,1.0,3.0,0,1,4,5,U,5,4,1,1,0,0,3,5,77,80.0,76.0,78.0
20,F,H,1.0,1.0,3.0,1,1,3,4,U,3,3,1,0,2,1,3,3,90,93.0,79.0,89.0
19,F,D,1.0,2.0,7.0,1,1,3,4,U,4,3,1,0,0,0,4,3,98,100.0,97.0,95.0
24,M,H,1.0,0.0,12.0,0,0,4,3,U,3,2,1,1,0,1,5,5,49,47.0,60.0,52.0
26,M,D,0.0,0.0,7.0,1,1,4,3,R,4,2,1,1,1,1,2,4,90,82.0,72.0,81.0
16,M,H,0.0,1.0,1.0,1,1,5,4,R,4,3,1,1,1,1,5,3,89,87.0,88.0,85.0
16,M,D,1.0,1.0,2.0,1,1,5,5,U,3,4,1,1,1,1,3,5,87,90.0,81.0,87.0
20,F,H,1.0,0.0,4.0,0,0,1,5,R,2,1,1,0,0,0,5,3,32,30.0,30.0,31.0
23,M,H,0.0,1.0,9.0,0,1,5,4,U,3,2,1,1,0,1,4,4,81,79.0,88.0,98.0
19,F,H,0.0,1.0,6.0,0,1,4,5,U,2,5,1,1,0,0,4,5,75,80.0,74.0,78.0
11,F,H,0.0,0.0,6.0,1,0,2,5,R,3,0,0,1,0,0,11,4,93,69.0,77.0,79.0
19,F,H,0.0,0.0,2.0,1,1,5,3,U,1,3,0,1,0,1,5,5,95,67.0,69.0,93.0
22,M,D,0.0,1.0,4.0,1,1,2,5,R,5,2,1,1,4,0,4,4,71,87.0,66.0,75.0
22,M,D,0.0,1.0,1.0,0,0,2,4,R,5,0,0,0,4,0,2,5,67.12,71.79,74.06,72.94
20,F,H,0.0,1.0,7.0,0,1,5,5,U,3,3,0,0,1,0,4,5,80,76.0,77.0,79.0
23,M,D,1.0,1.0,6.0,1,1,3,5,U,2,5,1,1,0,1,4,4,55,54.0,88.0,64.0
23,M,D,0.0,0.0,5.0,1,1,5,4,R,5,5,1,1,0,0,5,4,89,92.0,81.0,87.0
20,F,D,0.0,0.0,4.0,1,0,2,4,U,1,1,0,0,0,0,3,2,87,89.0,78.0,84.0
21,F,D,1.0,0.0,6.0,1,1,4,4,R,4,4,1,0,2,1,5,4,90,92.0,76.0,81.0
20,F,H,0.0,1.0,2.0,0,1,3,5,U,4,4,1,0,1,1,5,4,84,84.0,81.0,83.0
15,F,H,1.0,1.0,1.0,1,0,3,5,U,4,4,1,1,2,1,6,3,42,69.0,73.0,53.0
21,M,H,0.0,1.0,4.0,1,1,3,4,R,5,1,1,0,0,0,7,5,98,90.0,71.0,59.0
19,M,H,1.0,1.0,4.0,0,1,3,3,U,5,3,1,0,0,0,3,5,94,93.0,93.0,92.0
22,F,H,0.0,1.0,9.0,0,1,1,5,R,2,2,1,0,1,0,4,5,87,80.0,76.0,81.0
18,F,D,0.0,1.0,1.0,0,0,4,5,U,4,4,0,1,1,1,4,5,99,77.0,81.0,85.0
25,M,H,1.0,1.0,6.0,0,0,1,5,U,5,4,1,1,0,0,5,2,99,82.0,70.0,91.0
22,F,H,1.0,1.0,3.0,0,1,4,3,U,3,3,1,1,0,1,4,3,89,92.0,80.0,93.0
23,M,D,0.0,0.0,5.0,1,1,3,4,U,3,3,1,1,1,1,3,4,89,92.0,79.0,89.0
26,F,H,1.0,1.0,7.0,1,1,5,4,R,5,1,1,0,4,1,4,4,78,89.0,71.0,94.0
24,M,H,1.0,1.0,7.0,0,1,4,5,U,5,3,1,0,1,0,6,5,92,89.0,65.0,82.0
19,M,D,1.0,1.0,6.0,0,1,5,4,U,4,4,1,0,0,0,5,5,89,87.8,89.0,89.0
24,F,D,1.0,1.0,2.0,0,0,5,5,R,1,3,1,0,3,1,3,4,84,84.0,85.0,84.0
20,M,H,1.0,1.0,2.0,0,0,3,5,R,3,3,1,0,1,0,4,5,91,89.0,80.0,81.0
20,M,H,0.0,0.0,6.0,0,0,2,5,R,5,1,1,1,3,0,4,1,68,61.0,81.0,77.0
16,F,H,1.0,0.0,2.0,1,1,5,2,R,2,5,1,1,1,1,7,5,87,96.0,73.0,85.0
18,F,H,1.0,1.0,9.0,0,0,2,3,R,4,5,0,1,1,1,9,5,97,95.0,92.0,94.0
17,F,H,0.0,1.0,5.0,1,1,3,4,U,4,4,1,0,1,0,6,4,82,97.0,100.0,93.0
20,M,H,0.0,1.0,4.0,1,1,3,5,R,4,3,0,0,1,0,5,5,75,76.0,89.0,87.0
19,M,D,0.0,1.0,8.0,0,1,4,5,U,5,5,1,1,0,0,3,5,96,97.0,94.0,93.0
17,F,D,1.0,0.0,2.0,1,0,5,1,U,4,4,1,1,1,1,6,4,87,92.0,91.0,87.0
27,F,H,1.0,0.0,6.0,1,1,5,3,R,5,4,1,1,3,0,4,5,51,31.0,62.0,48.0
16,F,D,1.0,1.0,2.0,0,1,3,1,U,2,4,1,1,1,1,4,5,76,94.0,82.0,82.0
11,M,H,0.0,0.0,4.0,0,1,3,5,R,4,5,0,0,0,1,14,4,73,73.0,67.0,71.0
22,M,D,1.0,0.0,4.0,1,0,3,1,U,3,5,1,0,4,1,2,3,74.9,72.34,68.33,74.11
M,16,D,1.0,1.0,4.0,0,0,4,5,R,3,1,1,1,3,0,4,4,49,59.0,56.0,59.0
F,16,H,1.0,1.0,4.0,0,0,4,3,U,2,2,1,0,3,1,4,5,47,50.0,65.0,55.0
22,M,D,1.0,1.0,2.0,0,1,1,3,R,2,3,0,0,0,1,4,5,89,84.0,78.0,88.0
13,F,D,1.0,1.0,8.0,0,0,5,2,R,2,5,0,1,0,0,8,5,74,78.0,72.0,74.0
17,F,D,0.0,1.0,2.0,0,1,2,4,U,4,5,1,0,0,0,5,3,78,80.0,67.0,82.0
21,F,H,1.0,1.0,3.0,1,1,4,5,R,3,1,0,0,0,1,4,4,67,75.0,77.0,78.0
18,M,D,0.0,0.0,7.0,0,1,4,1,R,0,2,0,1,1,1,4,4,65.78,61.37,65.81,67.38
F,16,D,0.0,1.0,1.0,0,0,5,2,R,4,4,1,1,3,1,4,4,87,89.0,91.0,89.0
16,F,D,0.0,1.0,1.0,1,1,3,5,U,1,1,1,1,5,1,4,5,78,81.0,65.0,98.0
22,F,H,0.0,1.0,12.0,1,1,5,4,U,3,2,1,1,0,0,4,4,81,79.0,88.0,83.0
22,F,D,1.0,1.0,11.0,1,0,4,3,U,2,1,1,0,1,0,4,1,92,99.0,99.0,97.0
20,M,D,0.0,1.0,3.0,0,1,2,3,U,4,3,0,0,1,1,4,5,84,78.0,87.0,83.0
19,F,H,1.0,1.0,2.0,0,1,4,4,U,5,5,1,1,1,1,4,5,68,69.0,68.0,68.0
19,F,H,0.0,1.0,3.0,1,1,2,3,U,5,5,1,1,0,0,3,5,95,92.0,90.0,93.0
21,M,D,1.0,1.0,6.0,1,1,4,4,U,4,4,1,0,0,0,3,3,90,90.0,78.0,84.0
17,M,D,0.0,1.0,2.0,0,1,5,3,U,4,5,1,0,1,1,3,5,95,75.0,76.0,84.0
22,M,D,0.0,1.0,2.0,0,1,3,3,U,3,1,1,0,1,0,3,3,88,82.0,88.0,88.0
24,F,H,0.0,1.0,10.0,1,1,3,5,R,3,1,1,0,1,0,4,3,55,69.0,58.0,95.0
18,M,D,0.0,1.0,3.0,0,0,5,5,U,3,4,1,1,0,0,4,5,98,97.7,98.0,98.0
24,M,H,1.0,1.0,4.0,0,1,3,4,U,4,3,1,0,3,0,6,5,85,92.0,66.0,81.0
22,M,D,0.0,1.0,0.0,0,4,3,4,U,3,4,1,0,0,2,4,5,92,80.0,91.0,88.0
20,M,H,0.0,1.0,4.0,0,1,3,3,U,4,4,1,0,1,0,6,4,83,79.0,86.0,76.0
32,M,D,0.0,1.0,9.0,0,0,5,2,U,1,3,0,0,1,0,1,4,95,87.0,95.0,92.0
24,F,H,1.0,1.0,3.0,0,0,4,2,U,3,3,1,1,1,1,4,2,88,91.0,79.0,88.0
22,F,D,0.0,2.0,6.0,2,3,4,4,U,2,3,1,1,0,2,3,3,92,98.0,91.0,94.0
24,M,D,0.0,1.0,2.0,0,1,4,3,U,4,2,1,1,1,0,3,3,89,77.0,88.0,72.0
19,M,D,1.0,1.0,2.0,0,1,3,5,U,5,5,1,1,1,0,3,5,83,87.0,70.0,75.0
20,M,H,1.0,1.0,9.0,0,1,3,3,U,3,4,1,1,2,0,5,3,60,58.0,58.0,84.0
22,F,D,1.0,1.0,7.0,1,0,2,4,R,4,1,1,0,1,0,5,4,82,87.0,82.0,97.0
M,15,D,1.0,0.0,2.0,0,1,3,5,R,4,4,1,0,2,0,6,3,98,97.0,90.0,94.0
19,M,D,0.0,1.0,5.0,0,1,3,3,U,5,4,1,1,0,0,3,5,82,86.0,82.0,82.0
22,M,H,1.0,1.0,4.0,1,1,5,5,U,1,5,1,1,1,0,6,2,75.03,79.31,78.35,81.13
19,M,H,0.0,1.0,3.0,1,1,2,5,R,3,1,0,0,1,0,4,5,77,80.0,87.0,71.0
22,M,D,1.0,0.0,9.0,1,1,5,5,R,4,1,1,1,2,1,4,4,65,69.0,90.0,66.0
20,M,D,1.0,1.0,0.0,1,0,3,5,U,5,3,1,0,1,0,4,5,80,77.0,81.0,81.0
19,F,H,1.0,1.0,5.0,1,1,2,4,R,3,4,1,1,1,0,3,5,90,85.0,76.0,87.0
19,F,H,1.0,1.0,4.0,1,1,4,5,R,1,1,0,0,1,0,5,5,81,81.0,91.0,67.0
21,M,H,0.0,1.0,2.0,1,0,4,5,U,4,3,1,0,1,0,4,5,84,83.0,66.0,60.0
27,F,H,1.0,1.0,9.0,1,1,5,4,U,1,0,0,0,4,0,3,3,85,80.0,99.0,88.0
17,M,H,1.0,0.0,3.0,0,0,1,1,U,2,5,1,1,1,0,11,2,87,84.0,75.0,82.0
19,F,D,0.0,1.0,4.0,0,1,4,3,U,3,4,1,1,0,0,4,1,73,70.0,71.0,69.0
21,M,H,0.0,1.0,2.0,0,1,5,5,U,5,4,1,1,0,0,3,4,76,75.0,80.0,77.0
20,M,H,1.0,0.0,7.0,0,1,4,5,R,4,3,1,1,2,1,3,2,94,70.0,84.0,76.0
20,M,D,2.0,2.0,7.0,2,3,4,5,U,4,2,1,1,0,1,4,5,96,88.0,95.0,93.0
18,M,D,0.0,1.0,5.0,0,1,3,5,U,5,4,1,1,0,0,4,5,80,84.0,82.0,81.0
21,F,D,1.0,1.0,2.0,0,1,2,2,U,3,3,1,1,1,0,3,3,68,89.0,88.0,86.0
19,F,D,1.0,3.0,4.0,1,2,4,5,U,3,4,1,1,0,0,3,5,96,97.0,92.0,94.0
23,F,D,0.0,1.0,5.0,0,1,4,4,R,4,2,1,0,0,1,3,5,44,54.0,62.0,98.0
21,M,H,0.0,1.0,1.0,1,1,4,5,R,5,5,0,0,1,0,4,5,77,70.0,79.0,88.0
19,M,H,1.0,0.0,2.0,0,0,3,3,R,1,0,0,0,3,1,3,4,39,30.0,30.0,33.0
19,M,D,0.0,1.0,8.0,0,1,1,5,U,5,5,1,1,0,0,3,5,95,95.0,93.0,91.0
20,M,D,0.0,0.0,6.0,1,0,2,1,R,3,2,0,1,1,1,4,2,74.76,75.39,76.33,79.76
21,M,D,1.0,1.0,7.0,0,1,3,5,U,4,3,1,1,1,0,4,5,60,70.0,78.0,91.0
21,M,H,0.0,1.0,5.0,0,1,1,4,U,5,3,1,1,1,0,3,4,73,72.0,86.0,75.0
23,F,H,1.0,1.0,1.0,0,1,1,5,R,1,4,1,0,0,0,5,4,62,84.0,71.0,73.0
22,F,H,1.0,1.0,4.0,1,1,3,4,R,1,1,0,0,1,0,4,4,72,71.0,69.0,76.0
15,M,D,1.0,1.0,2.0,0,0,3,5,U,4,4,1,1,3,0,4,5,88,91.0,79.0,91.0
32,M,H,1.0,0.0,4.0,1,0,3,2,R,5,0,0,0,0,0,8,5,81,71.0,78.0,76.0
19,F,D,3.0,3.0,1.0,0,4,4,4,U,5,2,1,1,0,2,4,5,82,91.0,94.0,92.0
16,M,D,0.0,1.0,2.0,0,1,1,5,U,4,2,1,1,1,0,3,4,82,80.0,80.0,80.0
19,F,H,1.0,1.0,5.0,1,1,1,5,R,2,0,0,0,0,1,3,5,90,89.0,96.0,90.0
22,M,H,0.0,1.0,3.0,1,0,3,3,R,1,1,0,0,1,0,3,5,75,75.0,78.0,73.0
20,F,H,1.0,1.0,3.0,1,1,3,4,R,3,3,1,0,2,1,3,3,90,93.0,79.0,89.0
19,F,D,1.0,1.0,3.0,0,1,5,5,U,4,4,1,0,0,1,4,5,89,76.0,99.0,95.0
22,F,D,0.0,1.0,1.0,0,0,5,5,U,4,5,1,1,3,0,5,4,60.64,63.36,61.85,63.06
19,F,H,0.0,1.0,1.0,0,0,1,4,R,5,5,0,0,1,0,6,5,80.16,81.73,82.92,83.65
23,M,H,1.0,1.0,7.0,1,1,4,4,R,4,4,0,1,0,0,3,3,88,91.0,79.0,84.0
19,F,H,0.0,1.0,1.0,1,1,2,4,R,3,1,0,0,1,0,4,5,75,80.0,72.0,75.0
F,18,D,1.0,0.0,2.0,0,0,5,3,U,4,4,1,1,2,1,4,4,78,56.0,76.0,68.0
19,M,D,1.0,0.0,7.0,0,1,4,5,U,5,4,1,1,0,0,4,5,97,97.0,94.0,95.0
20,F,D,1.0,1.0,3.0,0,0,3,3,U,5,5,1,0,0,0,5,5,78,80.0,85.0,87.0
